"","acc","tpr","fpr","dt","maxdepth","minbucket","minsplit","model"
"962",0.82129963898917,0.173410404624277,0.00835866261398176,0.71,5,100,30,"5-100-30"
"963",0.82129963898917,0.173410404624277,0.00835866261398176,0.72,5,100,30,"5-100-30"
"964",0.82129963898917,0.173410404624277,0.00835866261398176,0.73,5,100,30,"5-100-30"
"965",0.82129963898917,0.173410404624277,0.00835866261398176,0.74,5,100,30,"5-100-30"
"966",0.82129963898917,0.173410404624277,0.00835866261398176,0.75,5,100,30,"5-100-30"
"967",0.82129963898917,0.173410404624277,0.00835866261398176,0.76,5,100,30,"5-100-30"
"968",0.82129963898917,0.173410404624277,0.00835866261398176,0.77,5,100,30,"5-100-30"
"969",0.82129963898917,0.173410404624277,0.00835866261398176,0.78,5,100,30,"5-100-30"
"970",0.82129963898917,0.173410404624277,0.00835866261398176,0.79,5,100,30,"5-100-30"
"971",0.82129963898917,0.173410404624277,0.00835866261398176,0.8,5,100,30,"5-100-30"
"972",0.82129963898917,0.173410404624277,0.00835866261398176,0.81,5,100,30,"5-100-30"
"973",0.82129963898917,0.173410404624277,0.00835866261398176,0.82,5,100,30,"5-100-30"
"974",0.82129963898917,0.173410404624277,0.00835866261398176,0.83,5,100,30,"5-100-30"
"975",0.82129963898917,0.173410404624277,0.00835866261398176,0.84,5,100,30,"5-100-30"
"976",0.82129963898917,0.173410404624277,0.00835866261398176,0.85,5,100,30,"5-100-30"
"977",0.791817087845969,0,0,0.86,5,100,30,"5-100-30"
"978",0.791817087845969,0,0,0.87,5,100,30,"5-100-30"
"979",0.791817087845969,0,0,0.88,5,100,30,"5-100-30"
"980",0.791817087845969,0,0,0.89,5,100,30,"5-100-30"
"981",0.791817087845969,0,0,0.9,5,100,30,"5-100-30"
"982",0.791817087845969,0,0,0.91,5,100,30,"5-100-30"
"983",0.791817087845969,0,0,0.92,5,100,30,"5-100-30"
"984",0.791817087845969,0,0,0.93,5,100,30,"5-100-30"
"985",0.791817087845969,0,0,0.94,5,100,30,"5-100-30"
"986",0.791817087845969,0,0,0.95,5,100,30,"5-100-30"
"987",0.791817087845969,0,0,0.96,5,100,30,"5-100-30"
"988",0.791817087845969,0,0,0.97,5,100,30,"5-100-30"
"989",0.791817087845969,0,0,0.98,5,100,30,"5-100-30"
"990",0.791817087845969,0,0,0.99,5,100,30,"5-100-30"
"991",0.208182912154031,1,1,0.01,5,100,40,"5-100-40"
"992",0.208182912154031,1,1,0.02,5,100,40,"5-100-40"
"993",0.208182912154031,1,1,0.03,5,100,40,"5-100-40"
"994",0.208182912154031,1,1,0.04,5,100,40,"5-100-40"
"995",0.208182912154031,1,1,0.05,5,100,40,"5-100-40"
"996",0.208182912154031,1,1,0.06,5,100,40,"5-100-40"
"997",0.208182912154031,1,1,0.07,5,100,40,"5-100-40"
"998",0.208182912154031,1,1,0.08,5,100,40,"5-100-40"
"999",0.208182912154031,1,1,0.09,5,100,40,"5-100-40"
"1000",0.208182912154031,1,1,0.1,5,100,40,"5-100-40"
"1001",0.208182912154031,1,1,0.11,5,100,40,"5-100-40"
"1002",0.74709185720016,0.586705202312139,0.210739614994934,0.12,5,100,40,"5-100-40"
"1003",0.74709185720016,0.586705202312139,0.210739614994934,0.13,5,100,40,"5-100-40"
"1004",0.74709185720016,0.586705202312139,0.210739614994934,0.14,5,100,40,"5-100-40"
"1005",0.74709185720016,0.586705202312139,0.210739614994934,0.15,5,100,40,"5-100-40"
"1006",0.74709185720016,0.586705202312139,0.210739614994934,0.16,5,100,40,"5-100-40"
"1007",0.74709185720016,0.586705202312139,0.210739614994934,0.17,5,100,40,"5-100-40"
"1008",0.74709185720016,0.586705202312139,0.210739614994934,0.18,5,100,40,"5-100-40"
"1009",0.74709185720016,0.586705202312139,0.210739614994934,0.19,5,100,40,"5-100-40"
"1010",0.74709185720016,0.586705202312139,0.210739614994934,0.2,5,100,40,"5-100-40"
"1011",0.74709185720016,0.586705202312139,0.210739614994934,0.21,5,100,40,"5-100-40"
"1012",0.74709185720016,0.586705202312139,0.210739614994934,0.22,5,100,40,"5-100-40"
"1013",0.74709185720016,0.586705202312139,0.210739614994934,0.23,5,100,40,"5-100-40"
"1014",0.74709185720016,0.586705202312139,0.210739614994934,0.24,5,100,40,"5-100-40"
"1015",0.74709185720016,0.586705202312139,0.210739614994934,0.25,5,100,40,"5-100-40"
"1016",0.74709185720016,0.586705202312139,0.210739614994934,0.26,5,100,40,"5-100-40"
"1017",0.820296831127156,0.376685934489403,0.0630699088145897,0.27,5,100,40,"5-100-40"
"1018",0.820296831127156,0.376685934489403,0.0630699088145897,0.28,5,100,40,"5-100-40"
"1019",0.820296831127156,0.376685934489403,0.0630699088145897,0.29,5,100,40,"5-100-40"
"1020",0.833533894905736,0.325626204238921,0.0329280648429585,0.3,5,100,40,"5-100-40"
"1021",0.833533894905736,0.325626204238921,0.0329280648429585,0.31,5,100,40,"5-100-40"
"1022",0.833533894905736,0.325626204238921,0.0329280648429585,0.32,5,100,40,"5-100-40"
"1023",0.833533894905736,0.325626204238921,0.0329280648429585,0.33,5,100,40,"5-100-40"
"1024",0.833533894905736,0.325626204238921,0.0329280648429585,0.34,5,100,40,"5-100-40"
"1025",0.833533894905736,0.325626204238921,0.0329280648429585,0.35,5,100,40,"5-100-40"
"1026",0.833533894905736,0.325626204238921,0.0329280648429585,0.36,5,100,40,"5-100-40"
"1027",0.833533894905736,0.325626204238921,0.0329280648429585,0.37,5,100,40,"5-100-40"
"1028",0.833533894905736,0.325626204238921,0.0329280648429585,0.38,5,100,40,"5-100-40"
"1029",0.833533894905736,0.325626204238921,0.0329280648429585,0.39,5,100,40,"5-100-40"
"1030",0.833533894905736,0.325626204238921,0.0329280648429585,0.4,5,100,40,"5-100-40"
"1031",0.833533894905736,0.325626204238921,0.0329280648429585,0.41,5,100,40,"5-100-40"
"1032",0.833533894905736,0.325626204238921,0.0329280648429585,0.42,5,100,40,"5-100-40"
"1033",0.833533894905736,0.325626204238921,0.0329280648429585,0.43,5,100,40,"5-100-40"
"1034",0.833533894905736,0.325626204238921,0.0329280648429585,0.44,5,100,40,"5-100-40"
"1035",0.833533894905736,0.325626204238921,0.0329280648429585,0.45,5,100,40,"5-100-40"
"1036",0.832531087043722,0.266859344894027,0.0187436676798379,0.46,5,100,40,"5-100-40"
"1037",0.832531087043722,0.266859344894027,0.0187436676798379,0.47,5,100,40,"5-100-40"
"1038",0.832531087043722,0.266859344894027,0.0187436676798379,0.48,5,100,40,"5-100-40"
"1039",0.832531087043722,0.266859344894027,0.0187436676798379,0.49,5,100,40,"5-100-40"
"1040",0.832531087043722,0.266859344894027,0.0187436676798379,0.5,5,100,40,"5-100-40"
"1041",0.832531087043722,0.266859344894027,0.0187436676798379,0.51,5,100,40,"5-100-40"
"1042",0.832531087043722,0.266859344894027,0.0187436676798379,0.52,5,100,40,"5-100-40"
"1043",0.832531087043722,0.266859344894027,0.0187436676798379,0.53,5,100,40,"5-100-40"
"1044",0.832531087043722,0.266859344894027,0.0187436676798379,0.54,5,100,40,"5-100-40"
"1045",0.832531087043722,0.266859344894027,0.0187436676798379,0.55,5,100,40,"5-100-40"
"1046",0.832531087043722,0.266859344894027,0.0187436676798379,0.56,5,100,40,"5-100-40"
"1047",0.832531087043722,0.266859344894027,0.0187436676798379,0.57,5,100,40,"5-100-40"
"1048",0.832531087043722,0.266859344894027,0.0187436676798379,0.58,5,100,40,"5-100-40"
"1049",0.832531087043722,0.266859344894027,0.0187436676798379,0.59,5,100,40,"5-100-40"
"1050",0.832531087043722,0.266859344894027,0.0187436676798379,0.6,5,100,40,"5-100-40"
"1051",0.832531087043722,0.266859344894027,0.0187436676798379,0.61,5,100,40,"5-100-40"
"1052",0.832531087043722,0.266859344894027,0.0187436676798379,0.62,5,100,40,"5-100-40"
"1053",0.832531087043722,0.266859344894027,0.0187436676798379,0.63,5,100,40,"5-100-40"
"1054",0.832531087043722,0.266859344894027,0.0187436676798379,0.64,5,100,40,"5-100-40"
"1055",0.832531087043722,0.266859344894027,0.0187436676798379,0.65,5,100,40,"5-100-40"
"1056",0.82129963898917,0.173410404624277,0.00835866261398176,0.66,5,100,40,"5-100-40"
"1057",0.82129963898917,0.173410404624277,0.00835866261398176,0.67,5,100,40,"5-100-40"
"1058",0.82129963898917,0.173410404624277,0.00835866261398176,0.68,5,100,40,"5-100-40"
"1059",0.82129963898917,0.173410404624277,0.00835866261398176,0.69,5,100,40,"5-100-40"
"1060",0.82129963898917,0.173410404624277,0.00835866261398176,0.7,5,100,40,"5-100-40"
"1061",0.82129963898917,0.173410404624277,0.00835866261398176,0.71,5,100,40,"5-100-40"
"1062",0.82129963898917,0.173410404624277,0.00835866261398176,0.72,5,100,40,"5-100-40"
"1063",0.82129963898917,0.173410404624277,0.00835866261398176,0.73,5,100,40,"5-100-40"
"1064",0.82129963898917,0.173410404624277,0.00835866261398176,0.74,5,100,40,"5-100-40"
"1065",0.82129963898917,0.173410404624277,0.00835866261398176,0.75,5,100,40,"5-100-40"
"1066",0.82129963898917,0.173410404624277,0.00835866261398176,0.76,5,100,40,"5-100-40"
"1067",0.82129963898917,0.173410404624277,0.00835866261398176,0.77,5,100,40,"5-100-40"
"1068",0.82129963898917,0.173410404624277,0.00835866261398176,0.78,5,100,40,"5-100-40"
"1069",0.82129963898917,0.173410404624277,0.00835866261398176,0.79,5,100,40,"5-100-40"
"1070",0.82129963898917,0.173410404624277,0.00835866261398176,0.8,5,100,40,"5-100-40"
"1071",0.82129963898917,0.173410404624277,0.00835866261398176,0.81,5,100,40,"5-100-40"
"1072",0.82129963898917,0.173410404624277,0.00835866261398176,0.82,5,100,40,"5-100-40"
"1073",0.82129963898917,0.173410404624277,0.00835866261398176,0.83,5,100,40,"5-100-40"
"1074",0.82129963898917,0.173410404624277,0.00835866261398176,0.84,5,100,40,"5-100-40"
"1075",0.82129963898917,0.173410404624277,0.00835866261398176,0.85,5,100,40,"5-100-40"
"1076",0.791817087845969,0,0,0.86,5,100,40,"5-100-40"
"1077",0.791817087845969,0,0,0.87,5,100,40,"5-100-40"
"1078",0.791817087845969,0,0,0.88,5,100,40,"5-100-40"
"1079",0.791817087845969,0,0,0.89,5,100,40,"5-100-40"
"1080",0.791817087845969,0,0,0.9,5,100,40,"5-100-40"
